Feature,Importance
high_intent_traffic_share_lag7,162.57501220703125
active_customer_demographic_mix_score_lag7,161.39999389648438
financing_intensity_index_lag365,158.8249969482422
daily_mobile_order_ratio_roll30,155.9379425048828
wt_bounce_rate_roll30,154.0500030517578
financing_intensity_index_roll7,153.36842346191406
daily_expected_margin_mix_lag30,151.28948974609375
wt_page_views_lag365,150.80001831054688
avg_delivery_days_lag7,150.36538696289062
market_era_roll30,148.1999969482422
wt_sessions_lag30,147.260009765625
wt_bounce_rate_lag365,147.05714416503906
category_encoded_roll30,143.88499450683594
new_customer_aov_lag7,143.68460083007812
daily_total_cogs_roll30,140.75218200683594
avg_delivery_days_lag30,138.0117645263672
daily_total_quantity_roll30,135.69091796875
daily_expected_margin_mix_lag7,132.87368774414062
wt_page_views_lag30,132.5214385986328
high_intent_traffic_share_lag365,131.92222595214844
wt_bounce_rate_lag7,130.46665954589844
payment_method_cancellation_risk_roll30,129.37857055664062
regional_revenue_concentration_index_lag30,128.63499450683594
wt_unique_visitors_roll30,125.19999694824219
wt_unique_visitors_roll7,124.71666717529297
covid_intensity,114.10000610351562
category_encoded_roll7,109.76470947265625
daily_cod_order_ratio_lag7,109.55238342285156
category_encoded_lag7,107.22307586669922
daily_expected_margin_mix_lag365,107.15999603271484
daily_discount_amount_roll30,104.60770416259766
payment_method_cancellation_risk_lag7,104.57272338867188
wt_avg_session_dur_lag30,102.89309692382812
daily_promo_line_count_lag7,100.73332977294922
wt_avg_session_dur_roll30,100.60477447509766
daily_cod_order_ratio_lag365,97.8419418334961
legacy_revenue_share_lag7,94.10000610351562
daily_avg_fill_rate_lag365,91.99600219726562
daily_cod_order_ratio_roll30,89.70344543457031
upt_roll30,84.06999206542969
upt_lag30,82.8484878540039
customer_repurchase_cadence_index_lag30,78.08334350585938
payment_method_cancellation_risk_lag365,76.41666412353516
customer_repurchase_cadence_index_lag7,73.04545593261719
daily_discount_depth_lag30,73.0
payment_method_cancellation_risk_lag30,71.14616394042969
daily_cod_order_ratio_lag30,68.58125305175781
financing_intensity_index_lag7,68.0999984741211
wt_unique_visitors_lag7,60.099998474121094
category_reason_weighted_return_risk_lag365,54.317649841308594
promo_penetration_rate_lag7,51.20000457763672
daily_return_risk_index_roll30,49.875
daily_return_risk_index_lag7,49.71249771118164
wt_sessions_lag7,43.0333366394043
covid_intensity_lag365,0.0
covid_intensity_lag7,0.0
market_era_lag365,0.0
market_era_roll7,0.0
market_era_lag30,0.0
market_era_lag7,0.0
covid_intensity_roll7,0.0
year,0.0
