Feature,Importance
daily_expected_margin_mix_lag365,373.87921142578125
size_mix_return_pressure_roll30,370.6041564941406
avg_delivery_days_lag365,370.5517883300781
regional_revenue_concentration_index_lag30,368.108154296875
city_encoded_lag30,366.9300537109375
daily_total_cogs_lag365,366.5592956542969
daily_cod_order_ratio_roll30,366.22686767578125
avg_delivery_days_roll30,365.66192626953125
wt_bounce_rate_roll30,363.5378112792969
daily_return_risk_index_lag365,362.81072998046875
covid_intensity_roll7,361.8999938964844
daily_total_quantity_roll7,360.0647277832031
legacy_revenue_share_lag365,358.75836181640625
daily_avg_fill_rate_roll7,358.3940124511719
upt_lag7,357.2012939453125
category_reason_weighted_return_risk_roll30,354.010009765625
financing_intensity_index_lag7,352.6686096191406
daily_return_risk_index_lag7,348.52752685546875
daily_expected_margin_mix_lag7,347.98431396484375
daily_total_item_revenue_roll7,345.668212890625
promo_penetration_rate_lag30,343.7599792480469
city_encoded_roll7,339.4250183105469
daily_order_line_count_lag7,338.60528564453125
legacy_aov_lag30,336.48907470703125
daily_promo_line_count_lag7,334.78240966796875
category_encoded_roll30,332.68463134765625
wt_unique_visitors_roll7,331.6138610839844
wt_avg_session_dur_lag7,331.5272521972656
daily_total_quantity_roll30,330.6000061035156
aov_lag30,329.6391906738281
daily_order_count_roll7,322.868408203125
customer_repurchase_cadence_index_roll7,320.8019104003906
daily_total_cogs_lag7,319.0740661621094
daily_promo_order_count_lag30,318.9700012207031
avg_delivery_days_roll7,317.696533203125
legacy_order_ratio_lag365,307.4579162597656
daily_promo_line_count_roll30,302.154541015625
daily_order_line_count_roll30,298.0124816894531
wt_sessions_roll7,296.57366943359375
legacy_order_ratio_lag7,295.954833984375
daily_promo_order_count_lag365,294.2592468261719
legacy_order_ratio_lag30,293.9853210449219
legacy_order_ratio_roll7,292.03997802734375
wt_sessions_roll30,291.4555358886719
wt_page_views_lag30,284.60003662109375
wt_unique_visitors_lag30,274.81085205078125
customer_repurchase_cadence_index_roll30,274.1659240722656
daily_order_line_count_roll7,270.10003662109375
wt_sessions_lag30,268.4689636230469
daily_promo_line_count_lag30,264.9055480957031
daily_return_risk_index_roll30,255.12083435058594
promo_penetration_rate_lag7,243.60769653320312
daily_promo_line_count_lag365,240.85105895996094
legacy_revenue_share_roll30,234.33999633789062
covid_intensity,225.45556640625
active_customer_demographic_mix_score_lag365,221.2142791748047
active_customer_demographic_mix_score_roll30,0.0
market_era_roll30,0.0
market_era_roll7,0.0
market_era_lag7,0.0
market_era_lag30,0.0
market_era_lag365,0.0
year,0.0
