Feature,Importance
daily_gross_revenue_before_discount_roll7,0.0011765132658183575
city_encoded_lag7,0.001170267816632986
high_intent_traffic_share_roll30,0.0011614739196375012
high_intent_traffic_share_roll7,0.001149850315414369
size_mix_return_pressure_lag7,0.0011490203905850649
payment_method_cancellation_risk_lag365,0.0011484194546937943
daily_mobile_order_ratio_lag30,0.0011340457713231444
legacy_order_ratio_lag7,0.0011335888411849737
legacy_order_ratio_lag365,0.001133561716414988
daily_stockout_rate_lag365,0.0011267663212493062
regional_revenue_concentration_index_lag365,0.0011141556315124035
legacy_aov_lag30,0.0011066473089158535
regional_revenue_concentration_index_lag30,0.0011007890570908785
category_encoded_lag7,0.0010962801752611995
daily_avg_fill_rate_lag30,0.0010861688060685992
customer_repurchase_cadence_index_lag30,0.0010495064780116081
financing_intensity_index_roll30,0.0010481476783752441
daily_cod_order_ratio_roll30,0.0010461766505613923
wt_avg_session_dur_roll30,0.0010391342220827937
wt_sessions_lag365,0.001036898116581142
daily_total_quantity_roll30,0.001030961167998612
size_mix_return_pressure_lag30,0.0010262199211865664
wt_unique_visitors_lag365,0.0010238937102258205
wt_avg_session_dur_roll7,0.0010140427621081471
wt_unique_visitors_lag7,0.0010127958375960588
regional_revenue_concentration_index_lag7,0.0010106038535013795
legacy_aov_lag7,0.0010008601238951087
daily_expected_margin_mix_lag365,0.0009960896568372846
daily_total_quantity_roll7,0.0009820463601499796
avg_delivery_days_lag30,0.0009816838428378105
daily_mobile_order_ratio_roll7,0.0009678688365966082
daily_cod_order_ratio_lag7,0.0009646203834563494
daily_return_risk_index_lag365,0.0009600585908629
wt_bounce_rate_roll7,0.0009598800679668784
daily_total_cogs_roll7,0.0009580018813721836
wt_bounce_rate_lag365,0.0009579858742654324
daily_mobile_order_ratio_lag7,0.0009539168095216155
upt_lag7,0.0009444311144761741
upt_lag30,0.0009417813853360713
customer_repurchase_cadence_index_lag7,0.0009384453296661377
daily_stockout_rate_lag30,0.0009380900883115828
financing_intensity_index_roll7,0.0009279093355871737
daily_cod_order_ratio_lag365,0.0009143418865278363
daily_gross_revenue_before_discount_lag30,0.0009138378081843257
daily_stockout_rate_lag7,0.0009112698608078063
avg_delivery_days_lag365,0.0009030248620547354
legacy_order_ratio_lag30,0.0008806932019069791
financing_intensity_index_lag7,0.0008722544298507273
daily_gross_revenue_before_discount_lag7,0.000871162919793278
new_customer_aov_lag30,0.0008672325639054179
wt_bounce_rate_lag7,0.0008293487480841577
high_intent_traffic_share_lag7,0.0008183605968952179
daily_total_item_revenue_lag7,0.0008156616822816432
financing_intensity_index_lag30,0.0008134079980663955
payment_method_cancellation_risk_roll7,0.0008121799328364432
avg_delivery_days_lag7,0.0008117448887787759
daily_return_risk_index_lag7,0.0007776867132633924
daily_cod_order_ratio_roll7,0.0007364240009337664
day_of_week,0.0007355866255238652
wt_avg_session_dur_lag7,0.000734566303435713
upt_roll7,0.0006154844886623323
active_customer_demographic_mix_score_lag365,0.0005510955234058201
new_customer_aov_lag7,0.0005399345536716282
daily_total_quantity_lag7,0.0004478201153688133
active_customer_demographic_mix_score_roll30,0.0
market_era_roll30,0.0
market_era_roll7,0.0
market_era_lag7,0.0
market_era_lag30,0.0
market_era_lag365,0.0
year,0.0
