Feature,Importance
legacy_aov_lag30,0.00022372603125404568
size_mix_return_pressure_lag7,0.0002231414371635765
daily_expected_margin_mix_lag365,0.00022095447347965093
new_customer_aov_lag365,0.00021931894589215516
daily_gross_revenue_before_discount_roll30,0.00021549557277467102
daily_promo_line_count_roll30,0.00021094266267027706
category_encoded_roll7,0.00021012556389905513
covid_intensity_roll30,0.00020970212935935705
high_intent_traffic_share_lag365,0.00020695750718005
aov_roll30,0.00020139928383287043
regional_revenue_concentration_index_roll30,0.0001974492013687268
payment_method_cancellation_risk_roll7,0.0001971115794731304
daily_order_count_lag365,0.00019305334717500955
daily_order_count_lag30,0.00019004121713805944
daily_return_risk_index_lag7,0.00018729949078988284
wt_avg_session_dur_roll30,0.00018468353955540805
regional_revenue_concentration_index_lag30,0.00018416954553686083
customer_repurchase_cadence_index_roll7,0.00018152360862586648
wt_sessions_lag30,0.00017694580601528286
legacy_order_ratio_roll7,0.000175956790917553
avg_delivery_days_lag365,0.00017538528481964022
wt_unique_visitors_lag30,0.00017358901677653194
month,0.00017308803217019886
daily_gross_revenue_before_discount_roll7,0.00016896066081244497
daily_gross_revenue_before_discount_lag30,0.00016769524372648448
daily_total_item_revenue_roll7,0.00016697231330908835
city_encoded_roll7,0.00016292368818540126
wt_sessions_roll7,0.0001600157789653167
wt_bounce_rate_lag365,0.00015987473598215728
legacy_revenue_share_lag30,0.00015861869032960386
daily_promo_order_count_roll30,0.00015776418731547893
category_encoded_lag7,0.00015413047512993216
customer_repurchase_cadence_index_lag7,0.00014819590433035046
daily_return_risk_index_roll30,0.00014549438783433287
city_encoded_lag7,0.0001443641842342913
city_encoded_roll30,0.0001434838690329343
new_customer_aov_lag7,0.0001408249547239393
size_mix_return_pressure_lag30,0.0001399347820552066
daily_total_cogs_roll7,0.0001397022424498573
wt_unique_visitors_roll30,0.00013883688661735504
aov_lag7,0.00013729777128901333
wt_avg_session_dur_lag7,0.00013211572368163616
legacy_revenue_share_lag365,0.00013084879028610886
customer_repurchase_cadence_index_roll30,0.00012629248085431754
wt_page_views_roll30,0.0001246523330337368
legacy_order_ratio_lag7,0.00012390424963086842
high_intent_traffic_share_lag7,0.00012194605078548193
daily_discount_amount_roll30,0.00012041459704050794
covid_intensity_roll7,0.00011800251813838258
covid_intensity,0.00011664988996926696
upt_roll30,0.00011638882861007006
category_reason_weighted_return_risk_roll30,0.00011323154030833394
daily_total_cogs_lag365,0.00010820950556080788
daily_return_risk_index_lag365,0.00010249852348351852
covid_intensity_lag7,0.00010122728417627513
wt_sessions_lag365,9.830191993387416e-05
wt_unique_visitors_lag7,9.76068651652895e-05
daily_total_quantity_lag30,9.71597750321962e-05
active_customer_demographic_mix_score_roll7,9.545669745421037e-05
daily_return_risk_index_roll7,9.445172909181566e-05
daily_promo_line_count_lag30,9.392045467393473e-05
daily_total_item_revenue_lag7,9.381802956340835e-05
daily_promo_order_count_lag30,9.088808001251891e-05
daily_total_item_revenue_roll30,9.058612195076421e-05
legacy_order_ratio_lag30,8.47820527269505e-05
legacy_revenue_share_roll7,8.444361010333523e-05
daily_total_cogs_lag7,8.349943964276463e-05
upt_roll7,8.32670135423541e-05
daily_gross_revenue_before_discount_lag7,8.22394446004182e-05
daily_order_count_lag7,8.133374794851988e-05
legacy_order_ratio_roll30,8.080556435743346e-05
daily_total_quantity_lag7,7.999160297913476e-05
legacy_revenue_share_lag7,7.852843555156142e-05
wt_sessions_roll30,7.800528255756945e-05
promo_penetration_rate_lag30,6.500194867840037e-05
city_encoded_lag30,6.309807358775287e-05
daily_order_count_roll7,6.256124979699961e-05
active_customer_demographic_mix_score_lag7,5.917195449001156e-05
daily_order_line_count_roll7,5.085929296910763e-05
legacy_order_ratio_lag365,4.971528833266348e-05
daily_order_line_count_lag7,4.553379985736683e-05
daily_order_line_count_roll30,4.30861946369987e-05
daily_total_quantity_roll7,4.0705545688979325e-05
daily_order_count_roll30,2.466375044605229e-05
daily_total_quantity_roll30,1.849449472501874e-05
active_customer_demographic_mix_score_lag365,4.4607956624531654e-06
legacy_revenue_share_roll30,4.010677366750315e-06
active_customer_demographic_mix_score_roll30,0.0
market_era_roll30,0.0
market_era_roll7,0.0
market_era_lag7,0.0
market_era_lag30,0.0
market_era_lag365,0.0
year,0.0
